#AdjRefG: Iteration 7 number of channels 1
# col 1: real part of sumprofile
# col 2: imag part of sumprofile
# col 3 - col 2*nchan+2: real, imag parts of profiles on different channels
  -3.603465E+01   -1.850351E+01   -3.262620E+02   -1.631924E+02  -3.603465E+01   -1.850351E+01   -3.262620E+02   -1.631924E+02 
  -3.203238E+01   -5.234962E+01   -3.413388E+02   -1.375525E+02  -3.203238E+01   -5.234962E+01   -3.413388E+02   -1.375525E+02 
  -3.375793E+01   -8.734994E+01   -3.477907E+02   -1.092593E+02  -3.375793E+01   -8.734994E+01   -3.477907E+02   -1.092593E+02 
  -3.632375E+01   -1.208699E+02   -3.422304E+02   -8.069645E+01  -3.632375E+01   -1.208699E+02   -3.422304E+02   -8.069645E+01 
  -3.502642E+01   -1.501373E+02   -3.229372E+02   -5.384311E+01  -3.502642E+01   -1.501373E+02   -3.229372E+02   -5.384311E+01 
  -2.680253E+01   -1.723647E+02   -2.901534E+02   -3.054033E+01  -2.680253E+01   -1.723647E+02   -2.901534E+02   -3.054033E+01 
  -1.118955E+01   -1.848458E+02   -2.460436E+02   -1.274300E+01  -1.118955E+01   -1.848458E+02   -2.460436E+02   -1.274300E+01 
   9.534573E+00   -1.852014E+02   -1.943495E+02   -2.606133E+00   9.534573E+00   -1.852014E+02   -1.943495E+02   -2.606133E+00 
   3.107306E+01   -1.718946E+02   -1.398139E+02   -2.295207E+00   3.107306E+01   -1.718946E+02   -1.398139E+02   -2.295207E+00 
   4.842725E+01   -1.449645E+02   -8.747291E+01   -1.349963E+01   4.842725E+01   -1.449645E+02   -8.747291E+01   -1.349963E+01 
   5.734194E+01   -1.067241E+02   -4.191821E+01   -3.675245E+01   5.734194E+01   -1.067241E+02   -4.191821E+01   -3.675245E+01 
   5.539410E+01   -6.204077E+01   -6.634168E+00   -7.077635E+01   5.539410E+01   -6.204077E+01   -6.634168E+00   -7.077635E+01 
   4.241008E+01   -1.786424E+01    1.649186E+01   -1.121342E+02   4.241008E+01   -1.786424E+01    1.649186E+01   -1.121342E+02 
   2.017544E+01    1.810690E+01    2.739602E+01   -1.554199E+02   2.017544E+01    1.810690E+01    2.739602E+01   -1.554199E+02 
  -8.328917E+00    3.937874E+01    2.773677E+01   -1.940753E+02  -8.328917E+00    3.937874E+01    2.773677E+01   -1.940753E+02 
  -3.978538E+01    4.267202E+01    2.045050E+01   -2.217050E+02  -3.978538E+01    4.267202E+01    2.045050E+01   -2.217050E+02 
  -7.114551E+01    2.927480E+01    9.023647E+00   -2.335528E+02  -7.114551E+01    2.927480E+01    9.023647E+00   -2.335528E+02 
  -9.981812E+01    5.142736E+00   -3.373971E+00   -2.277014E+02  -9.981812E+01    5.142736E+00   -3.373971E+00   -2.277014E+02 
  -1.235133E+02   -2.047022E+01   -1.468097E+01   -2.055944E+02  -1.235133E+02   -2.047022E+01   -1.468097E+01   -2.055944E+02 
  -1.399963E+02   -3.755517E+01   -2.443097E+01   -1.716791E+02  -1.399963E+02   -3.755517E+01   -2.443097E+01   -1.716791E+02 
  -1.470406E+02   -3.831304E+01   -3.376020E+01   -1.322463E+02  -1.470406E+02   -3.831304E+01   -3.376020E+01   -1.322463E+02 
  -1.427468E+02   -1.957328E+01   -4.489153E+01   -9.381086E+01  -1.427468E+02   -1.957328E+01   -4.489153E+01   -9.381086E+01 
  -1.261737E+02    1.617230E+01   -6.021903E+01   -6.152289E+01  -1.261737E+02    1.617230E+01   -6.021903E+01   -6.152289E+01 
  -9.802102E+01    6.151524E+01   -8.126729E+01   -3.808011E+01  -9.802102E+01    6.151524E+01   -8.126729E+01   -3.808011E+01 
  -6.101363E+01    1.064445E+02   -1.078719E+02   -2.342458E+01  -6.101363E+01    1.064445E+02   -1.078719E+02   -2.342458E+01 
  -1.971546E+01    1.414713E+02   -1.378807E+02   -1.523719E+01  -1.971546E+01    1.414713E+02   -1.378807E+02   -1.523719E+01 
   2.027573E+01    1.605245E+02   -1.675132E+02   -9.988540E+00   2.027573E+01    1.605245E+02   -1.675132E+02   -9.988540E+00 
   5.353408E+01    1.626608E+02   -1.922898E+02   -4.158938E+00   5.353408E+01    1.626608E+02   -1.922898E+02   -4.158938E+00 
   7.599954E+01    1.520569E+02   -2.082297E+02    4.755760E+00   7.599954E+01    1.520569E+02   -2.082297E+02    4.755760E+00 
   8.572221E+01    1.363488E+02   -2.129093E+02    1.770288E+01   8.572221E+01    1.363488E+02   -2.129093E+02    1.770288E+01 
   8.288430E+01    1.239392E+02   -2.060093E+02    3.405454E+01   8.288430E+01    1.239392E+02   -2.060093E+02    3.405454E+01 
   6.911827E+01    1.212147E+02   -1.891671E+02    5.200082E+01   6.911827E+01    1.212147E+02   -1.891671E+02    5.200082E+01 
   4.643755E+01    1.305875E+02   -1.652103E+02    6.915444E+01   4.643755E+01    1.305875E+02   -1.652103E+02    6.915444E+01 
   1.626937E+01    1.499455E+02   -1.370881E+02    8.317152E+01   1.626937E+01    1.499455E+02   -1.370881E+02    8.317152E+01 
  -2.095406E+01    1.735846E+02   -1.069344E+02    9.225833E+01  -2.095406E+01    1.735846E+02   -1.069344E+02    9.225833E+01 
  -6.542507E+01    1.942088E+02   -7.564263E+01    9.550862E+01  -6.542507E+01    1.942088E+02   -7.564263E+01    9.550862E+01 
  -1.169382E+02    2.052784E+02   -4.312175E+01    9.305751E+01  -1.169382E+02    2.052784E+02   -4.312175E+01    9.305751E+01 
  -1.736608E+02    2.029506E+02   -9.113387E+00    8.603832E+01  -1.736608E+02    2.029506E+02   -9.113387E+00    8.603832E+01 
  -2.312914E+02    1.870740E+02    2.579427E+01    7.631370E+01  -2.312914E+02    1.870740E+02    2.579427E+01    7.631370E+01 
  -2.831084E+02    1.610568E+02    5.942586E+01    6.596384E+01  -2.831084E+02    1.610568E+02    5.942586E+01    6.596384E+01 
  -3.210973E+02    1.307902E+02    8.793411E+01    5.657902E+01  -3.210973E+02    1.307902E+02    8.793411E+01    5.657902E+01 
  -3.379252E+02    1.030513E+02    1.065050E+02    4.851214E+01  -3.379252E+02    1.030513E+02    1.065050E+02    4.851214E+01 
  -3.291606E+02    8.387548E+01    1.106713E+02    4.034760E+01  -3.291606E+02    8.387548E+01    1.106713E+02    4.034760E+01 
  -2.949732E+02    7.729079E+01    9.779633E+01    2.887061E+01  -2.949732E+02    7.729079E+01    9.779633E+01    2.887061E+01 
  -2.406597E+02    8.461951E+01    6.819197E+01    9.723938E+00  -2.406597E+02    8.461951E+01    6.819197E+01    9.723938E+00 
  -1.757053E+02    1.043634E+02    2.544238E+01   -2.127821E+01  -1.757053E+02    1.043634E+02    2.544238E+01   -2.127821E+01 
  -1.115796E+02    1.325635E+02   -2.422705E+01   -6.648404E+01  -1.115796E+02    1.325635E+02   -2.422705E+01   -6.648404E+01 
  -5.890401E+01    1.634881E+02   -7.336530E+01   -1.249105E+02  -5.890401E+01    1.634881E+02   -7.336530E+01   -1.249105E+02 
  -2.485148E+01    1.905265E+02   -1.150581E+02   -1.915048E+02  -2.485148E+01    1.905265E+02   -1.150581E+02   -1.915048E+02 
  -1.157260E+01    2.072069E+02   -1.444919E+02   -2.575815E+02  -1.157260E+01    2.072069E+02   -1.444919E+02   -2.575815E+02 
  -1.609630E+01    2.082653E+02   -1.598616E+02   -3.124979E+02  -1.609630E+01    2.082653E+02   -1.598616E+02   -3.124979E+02 
  -3.166300E+01    1.906553E+02   -1.624031E+02   -3.461978E+02  -3.166300E+01    1.906553E+02   -1.624031E+02   -3.461978E+02 
  -4.998402E+01    1.543267E+02   -1.556276E+02   -3.519010E+02  -4.998402E+01    1.543267E+02   -1.556276E+02   -3.519010E+02 
  -6.364977E+01    1.025611E+02   -1.440782E+02   -3.280883E+02  -6.364977E+01    1.025611E+02   -1.440782E+02   -3.280883E+02 
  -6.791733E+01    4.167813E+01   -1.320359E+02   -2.791100E+02  -6.791733E+01    4.167813E+01   -1.320359E+02   -2.791100E+02 
  -6.138102E+01   -1.995123E+01   -1.225509E+02   -2.141648E+02  -6.138102E+01   -1.995123E+01   -1.225509E+02   -2.141648E+02 
  -4.545371E+01   -7.346381E+01   -1.170074E+02   -1.449348E+02  -4.545371E+01   -7.346381E+01   -1.170074E+02   -1.449348E+02 
  -2.300159E+01   -1.113119E+02   -1.152187E+02   -8.260851E+01  -2.300159E+01   -1.113119E+02   -1.152187E+02   -8.260851E+01 
   3.267166E+00   -1.288679E+02   -1.158824E+02   -3.522050E+01   3.267166E+00   -1.288679E+02   -1.158824E+02   -3.522050E+01 
   3.203786E+01   -1.253753E+02   -1.171585E+02   -6.104056E+00   3.203786E+01   -1.253753E+02   -1.171585E+02   -6.104056E+00 
   6.382754E+01   -1.039514E+02   -1.171653E+02    6.154171E+00   6.382754E+01   -1.039514E+02   -1.171653E+02    6.154171E+00 
   1.005330E+02   -7.062064E+01   -1.142896E+02    6.398931E+00   1.005330E+02   -7.062064E+01   -1.142896E+02    6.398931E+00 
   1.443205E+02   -3.265435E+01   -1.073226E+02    8.221066E-01   1.443205E+02   -3.265435E+01   -1.073226E+02    8.221066E-01 
   1.962960E+02    3.278452E+00   -9.549865E+01   -5.093325E+00   1.962960E+02    3.278452E+00   -9.549865E+01   -5.093325E+00 
   2.554293E+02    3.258830E+01   -7.852593E+01   -7.908655E+00   2.554293E+02    3.258830E+01   -7.852593E+01   -7.908655E+00 
   3.180802E+02    5.343837E+01   -5.665073E+01   -6.508703E+00   3.180802E+02    5.343837E+01   -5.665073E+01   -6.508703E+00 
   3.782637E+02    6.646385E+01   -3.073901E+01   -1.443383E+00   3.782637E+02    6.646385E+01   -3.073901E+01   -1.443383E+00 
   4.285779E+02    7.372002E+01   -2.317426E+00    6.186630E+00   4.285779E+02    7.372002E+01   -2.317426E+00    6.186630E+00 
   4.615653E+02    7.730219E+01    2.648193E+01    1.568733E+01   4.615653E+02    7.730219E+01    2.648193E+01    1.568733E+01 
   4.712155E+02    7.817416E+01    5.309101E+01    2.710079E+01   4.712155E+02    7.817416E+01    5.309101E+01    2.710079E+01 
   4.543182E+02    7.563389E+01    7.475748E+01    4.077546E+01   4.543182E+02    7.563389E+01    7.475748E+01    4.077546E+01 
   4.114161E+02    6.758148E+01    8.881393E+01    5.643093E+01   4.114161E+02    6.758148E+01    8.881393E+01    5.643093E+01 
   3.471543E+02    5.143819E+01    9.290341E+01    7.223241E+01   3.471543E+02    5.143819E+01    9.290341E+01    7.223241E+01 
   2.698888E+02    2.532153E+01    8.513577E+01    8.441912E+01   2.698888E+02    2.532153E+01    8.513577E+01    8.441912E+01 
   1.905091E+02   -1.099873E+01    6.419648E+01    8.781713E+01   1.905091E+02   -1.099873E+01    6.419648E+01    8.781713E+01 
   1.205798E+02   -5.572887E+01    2.946070E+01    7.720130E+01   1.205798E+02   -5.572887E+01    2.946070E+01    7.720130E+01 
   7.009475E+01   -1.053816E+02   -1.883901E+01    4.910560E+01   7.009475E+01   -1.053816E+02   -1.883901E+01    4.910560E+01 
   4.531844E+01   -1.556470E+02   -7.938330E+01    3.460801E+00   4.531844E+01   -1.556470E+02   -7.938330E+01    3.460801E+00 
   4.727965E+01   -2.024453E+02   -1.495250E+02   -5.554983E+01   4.727965E+01   -2.024453E+02   -1.495250E+02   -5.554983E+01 
   7.141564E+01   -2.427647E+02   -2.251346E+02   -1.197931E+02   7.141564E+01   -2.427647E+02   -2.251346E+02   -1.197931E+02 
   1.086068E+02   -2.750130E+02   -3.006471E+02   -1.786581E+02   1.086068E+02   -2.750130E+02   -3.006471E+02   -1.786581E+02 
   1.474486E+02   -2.988389E+02   -3.693972E+02   -2.213457E+02   1.474486E+02   -2.988389E+02   -3.693972E+02   -2.213457E+02 
   1.771984E+02   -3.146054E+02   -4.242708E+02   -2.393813E+02   1.771984E+02   -3.146054E+02   -4.242708E+02   -2.393813E+02 
   1.905578E+02   -3.228198E+02   -4.586240E+02   -2.287036E+02   1.905578E+02   -3.228198E+02   -4.586240E+02   -2.287036E+02 
   1.854420E+02   -3.238056E+02   -4.673511E+02   -1.908091E+02   1.854420E+02   -3.238056E+02   -4.673511E+02   -1.908091E+02 
   1.651662E+02   -3.177462E+02   -4.479261E+02   -1.326858E+02   1.651662E+02   -3.177462E+02   -4.479261E+02   -1.326858E+02 
   1.369852E+02   -3.050276E+02   -4.012202E+02   -6.556055E+01   1.369852E+02   -3.050276E+02   -4.012202E+02   -6.556055E+01 
   1.094708E+02   -2.866485E+02   -3.318941E+02   -2.737323E+00   1.094708E+02   -2.866485E+02   -3.318941E+02   -2.737323E+00 
   8.961044E+01   -2.644251E+02   -2.482015E+02    4.302204E+01   8.961044E+01   -2.644251E+02   -2.482015E+02    4.302204E+01 
   8.059446E+01   -2.408154E+02   -1.611160E+02    6.204683E+01   8.059446E+01   -2.408154E+02   -1.611160E+02    6.204683E+01 
   8.099880E+01   -2.183744E+02   -8.281403E+01    4.972658E+01   8.099880E+01   -2.183744E+02   -8.281403E+01    4.972658E+01 
   8.555259E+01   -1.990388E+02   -2.470169E+01    7.494160E+00   8.555259E+01   -1.990388E+02   -2.470169E+01    7.494160E+00 
   8.711122E+01   -1.835416E+02    4.670839E+00   -5.740209E+01   8.711122E+01   -1.835416E+02    4.670839E+00   -5.740209E+01 
   7.905091E+01   -1.712260E+02    1.360709E+00   -1.333199E+02   7.905091E+01   -1.712260E+02    1.360709E+00   -1.333199E+02 
   5.721737E+01   -1.603693E+02   -3.299661E+01   -2.065545E+02   5.721737E+01   -1.603693E+02   -3.299661E+01   -2.065545E+02 
   2.081705E+01   -1.489233E+02   -9.130641E+01   -2.640679E+02   2.081705E+01   -1.489233E+02   -9.130641E+01   -2.640679E+02 
  -2.788312E+01   -1.354040E+02   -1.622773E+02   -2.959826E+02  -2.788312E+01   -1.354040E+02   -1.622773E+02   -2.959826E+02 
  -8.469450E+01   -1.196018E+02   -2.325722E+02   -2.972573E+02  -8.469450E+01   -1.196018E+02   -2.325722E+02   -2.972573E+02 
  -1.448418E+02   -1.028574E+02   -2.893344E+02   -2.681849E+02  -1.448418E+02   -1.028574E+02   -2.893344E+02   -2.681849E+02 
  -2.038771E+02   -8.781057E+01   -3.224633E+02   -2.136970E+02  -2.038771E+02   -8.781057E+01   -3.224633E+02   -2.136970E+02 
  -2.578680E+02   -7.771996E+01   -3.261040E+02   -1.418099E+02  -2.578680E+02   -7.771996E+01   -3.261040E+02   -1.418099E+02 
  -3.029924E+02   -7.558109E+01   -2.990777E+02   -6.177161E+01  -3.029924E+02   -7.558109E+01   -2.990777E+02   -6.177161E+01 
  -3.350248E+02   -8.329892E+01   -2.443225E+02    1.751730E+01  -3.350248E+02   -8.329892E+01   -2.443225E+02    1.751730E+01 
  -3.492765E+02   -1.011071E+02   -1.677055E+02    8.844496E+01  -3.492765E+02   -1.011071E+02   -1.677055E+02    8.844496E+01 
  -3.413235E+02   -1.273170E+02   -7.669056E+01    1.449625E+02  -3.413235E+02   -1.273170E+02   -7.669056E+01    1.449625E+02 
  -3.084097E+02   -1.583904E+02    2.073368E+01    1.824769E+02  -3.084097E+02   -1.583904E+02    2.073368E+01    1.824769E+02 
  -2.509746E+02   -1.892936E+02    1.166996E+02    1.977901E+02  -2.509746E+02   -1.892936E+02    1.166996E+02    1.977901E+02 
  -1.735510E+02   -2.141121E+02    2.037845E+02    1.894095E+02  -1.735510E+02   -2.141121E+02    2.037845E+02    1.894095E+02 
  -8.443437E+01   -2.269224E+02    2.752856E+02    1.582546E+02  -8.443437E+01   -2.269224E+02    2.752856E+02    1.582546E+02 
   5.990876E+00   -2.228930E+02    3.257013E+02    1.084298E+02   5.990876E+00   -2.228930E+02    3.257013E+02    1.084298E+02 
   8.777739E+01   -1.994791E+02    3.514815E+02    4.751588E+01   8.777739E+01   -1.994791E+02    3.514815E+02    4.751588E+01 
   1.538546E+02   -1.574281E+02    3.518431E+02   -1.411606E+01   1.538546E+02   -1.574281E+02    3.518431E+02   -1.411606E+01 
   2.013845E+02   -1.012026E+02    3.292638E+02   -6.512327E+01   2.013845E+02   -1.012026E+02    3.292638E+02   -6.512327E+01 
   2.314359E+02   -3.845997E+01    2.892745E+02   -9.580123E+01   2.314359E+02   -3.845997E+01    2.892745E+02   -9.580123E+01 
   2.470944E+02    2.154909E+01    2.394037E+02   -1.007061E+02   2.470944E+02    2.154909E+01    2.394037E+02   -1.007061E+02 
   2.508514E+02    7.041185E+01    1.874843E+02   -8.035070E+01   2.508514E+02    7.041185E+01    1.874843E+02   -8.035070E+01 
   2.425138E+02    1.031510E+02    1.398589E+02   -4.125979E+01   2.425138E+02    1.031510E+02    1.398589E+02   -4.125979E+01 
   2.187318E+02    1.200725E+02    1.001311E+02    5.783433E+00   2.187318E+02    1.200725E+02    1.001311E+02    5.783433E+00 
   1.745731E+02    1.270226E+02    6.894161E+01    4.880229E+01   1.745731E+02    1.270226E+02    6.894161E+01    4.880229E+01 
   1.066378E+02    1.336639E+02    4.484409E+01    7.800440E+01   1.066378E+02    1.336639E+02    4.484409E+01    7.800440E+01 
   1.641782E+01    1.500903E+02    2.588930E+01    8.834499E+01   1.641782E+01    1.500903E+02    2.588930E+01    8.834499E+01 
  -8.767324E+01    1.828198E+02    1.121187E+01    8.045693E+01  -8.767324E+01    1.828198E+02    1.121187E+01    8.045693E+01 
  -1.907669E+02    2.316118E+02    1.904291E+00    5.974564E+01  -1.907669E+02    2.316118E+02    1.904291E+00    5.974564E+01 
  -2.747109E+02    2.884398E+02    7.764616E-01    3.411494E+01  -2.747109E+02    2.884398E+02    7.764616E-01    3.411494E+01 
  -3.230227E+02    3.392713E+02    1.110053E+01    1.123368E+01  -3.230227E+02    3.392713E+02    1.110053E+01    1.123368E+01 
  -3.258906E+02    3.682802E+02    3.490280E+01   -3.693748E+00  -3.258906E+02    3.682802E+02    3.490280E+01   -3.693748E+00 
  -2.833567E+02    3.631318E+02    7.157282E+01   -9.016727E+00  -2.833567E+02    3.631318E+02    7.157282E+01   -9.016727E+00 
  -2.054595E+02    3.194511E+02    1.174166E+02   -6.478786E+00  -2.054595E+02    3.194511E+02    1.174166E+02   -6.478786E+00 
  -1.092721E+02    2.427720E+02    1.663553E+02   -1.761613E-01  -1.092721E+02    2.427720E+02    1.663553E+02   -1.761613E-01 
  -1.396562E+01    1.471550E+02    2.114656E+02    4.779042E+00  -1.396562E+01    1.471550E+02    2.114656E+02    4.779042E+00 
   6.425671E+01    5.092237E+01    2.467164E+02    3.401751E+00   6.425671E+01    5.092237E+01    2.467164E+02    3.401751E+00 
   1.155747E+02   -2.890497E+01    2.682320E+02   -8.399329E+00   1.155747E+02   -2.890497E+01    2.682320E+02   -8.399329E+00 
   1.373389E+02   -8.136216E+01    2.747077E+02   -3.330310E+01   1.373389E+02   -8.136216E+01    2.747077E+02   -3.330310E+01 
   1.324274E+02   -1.037202E+02    2.670491E+02   -7.205669E+01   1.324274E+02   -1.037202E+02    2.670491E+02   -7.205669E+01 
   1.063643E+02   -1.004062E+02    2.476682E+02   -1.228449E+02   1.063643E+02   -1.004062E+02    2.476682E+02   -1.228449E+02 
   6.477492E+01   -7.936369E+01    2.199473E+02   -1.807435E+02   6.477492E+01   -7.936369E+01    2.199473E+02   -1.807435E+02 
   1.234738E+01   -4.764289E+01    1.881450E+02   -2.377133E+02   1.234738E+01   -4.764289E+01    1.881450E+02   -2.377133E+02 
  -4.648850E+01   -8.312519E+00    1.576009E+02   -2.836065E+02  -4.648850E+01   -8.312519E+00    1.576009E+02   -2.836065E+02 
  -1.059856E+02    3.985117E+01    1.347466E+02   -3.083347E+02  -1.059856E+02    3.985117E+01    1.347466E+02   -3.083347E+02 
  -1.579983E+02    9.976641E+01    1.263848E+02   -3.047955E+02  -1.579983E+02    9.976641E+01    1.263848E+02   -3.047955E+02 
  -1.925888E+02    1.718327E+02    1.380268E+02   -2.716328E+02  -1.925888E+02    1.718327E+02    1.380268E+02   -2.716328E+02 
  -2.006144E+02    2.502749E+02    1.716520E+02   -2.147029E+02  -2.006144E+02    2.502749E+02    1.716520E+02   -2.147029E+02 
  -1.774255E+02    3.221171E+02    2.237797E+02   -1.464089E+02  -1.774255E+02    3.221171E+02    2.237797E+02   -1.464089E+02 
  -1.259597E+02    3.697722E+02    2.849101E+02   -8.280325E+01  -1.259597E+02    3.697722E+02    2.849101E+02   -8.280325E+01 
  -5.747280E+01    3.766092E+02    3.410319E+02   -3.924694E+01  -5.747280E+01    3.766092E+02    3.410319E+02   -3.924694E+01 
   1.099345E+01    3.333994E+02    3.770947E+02   -2.608080E+01   1.099345E+01    3.333994E+02    3.770947E+02   -2.608080E+01 
   6.188258E+01    2.429309E+02    3.814349E+02   -4.586243E+01   6.188258E+01    2.429309E+02    3.814349E+02   -4.586243E+01 
   8.324575E+01    1.206300E+02    3.495470E+02   -9.317365E+01   8.324575E+01    1.206300E+02    3.495470E+02   -9.317365E+01 
   7.319816E+01   -9.432664E+00    2.856438E+02   -1.570007E+02   7.319816E+01   -9.432664E+00    2.856438E+02   -1.570007E+02 
   4.065384E+01   -1.218749E+02    2.012040E+02   -2.246597E+02   4.065384E+01   -1.218749E+02    2.012040E+02   -2.246597E+02 
